"GAME_ID","SCOREMARGIN","year","round","series_id","game_num","unique_series_id","team1_wins","team2_wins","team1_wins_prior","team2_wins_prior","uneven","extended","home_team_trailing","official"
40700101,23,7,1,0,1,"07-1-0",1,0,0,0,FALSE,FALSE,FALSE,"Jimmy Clark"
40700101,23,7,1,0,1,"07-1-0",1,0,0,0,FALSE,FALSE,FALSE,"Luis Grillo"
40700101,23,7,1,0,1,"07-1-0",1,0,0,0,FALSE,FALSE,FALSE,"Steve Javie"
40700102,19,7,1,0,2,"07-1-0",2,0,1,0,TRUE,FALSE,FALSE,"JB DeRosa"
40700102,19,7,1,0,2,"07-1-0",2,0,1,0,TRUE,FALSE,FALSE,"Bill Spooner"
40700102,19,7,1,0,2,"07-1-0",2,0,1,0,TRUE,FALSE,FALSE,"Ed Malloy"
40700103,9,7,1,0,3,"07-1-0",2,1,2,0,TRUE,TRUE,FALSE,"Violet Palmer"
40700103,9,7,1,0,3,"07-1-0",2,1,2,0,TRUE,TRUE,FALSE,"Bennett Salvatore"
40700103,9,7,1,0,3,"07-1-0",2,1,2,0,TRUE,TRUE,FALSE,"Tom Washington"
40700104,5,7,1,0,4,"07-1-0",2,2,2,1,TRUE,TRUE,FALSE,"Mike Callahan"
40700104,5,7,1,0,4,"07-1-0",2,2,2,1,TRUE,TRUE,FALSE,"Monty McCutchen"
40700104,5,7,1,0,4,"07-1-0",2,2,2,1,TRUE,TRUE,FALSE,"Eddie Rush"
40700105,25,7,1,0,5,"07-1-0",3,2,2,2,FALSE,FALSE,FALSE,"Dick Bavetta"
40700105,25,7,1,0,5,"07-1-0",3,2,2,2,FALSE,FALSE,FALSE,"Joe Forte"
40700105,25,7,1,0,5,"07-1-0",3,2,2,2,FALSE,FALSE,FALSE,"David Jones"
40700106,3,7,1,0,6,"07-1-0",3,3,3,2,TRUE,TRUE,FALSE,"Joe Crawford"
40700106,3,7,1,0,6,"07-1-0",3,3,3,2,TRUE,TRUE,FALSE,"Bob Delaney"
40700106,3,7,1,0,6,"07-1-0",3,3,3,2,TRUE,TRUE,FALSE,"Mark Wunderlich"
40700107,34,7,1,0,7,"07-1-0",4,3,3,3,FALSE,FALSE,FALSE,"Dan Crawford"
40700107,34,7,1,0,7,"07-1-0",4,3,3,3,FALSE,FALSE,FALSE,"Ken Mauer"
40700107,34,7,1,0,7,"07-1-0",4,3,3,3,FALSE,FALSE,FALSE,"Bennett Salvatore"
40700111,-4,7,1,1,1,"07-1-1",0,1,0,0,FALSE,FALSE,FALSE,"Monty McCutchen"
40700111,-4,7,1,1,1,"07-1-1",0,1,0,0,FALSE,FALSE,FALSE,"Eddie Rush"
40700111,-4,7,1,1,1,"07-1-1",0,1,0,0,FALSE,FALSE,FALSE,"Tom Washington"
40700112,17,7,1,1,2,"07-1-1",1,1,0,1,TRUE,TRUE,TRUE,"Steve Javie"
40700112,17,7,1,1,2,"07-1-1",1,1,0,1,TRUE,TRUE,TRUE,"Mark Wunderlich"
40700112,17,7,1,1,2,"07-1-1",1,1,0,1,TRUE,TRUE,TRUE,"Derrick Collins"
40700113,20,7,1,1,3,"07-1-1",1,2,1,1,FALSE,FALSE,FALSE,"Joe Crawford"
40700113,20,7,1,1,3,"07-1-1",1,2,1,1,FALSE,FALSE,FALSE,"Michael Smith"
40700113,20,7,1,1,3,"07-1-1",1,2,1,1,FALSE,FALSE,FALSE,"Bill Spooner"
40700114,-9,7,1,1,4,"07-1-1",2,2,1,2,TRUE,TRUE,TRUE,"JB DeRosa"
40700114,-9,7,1,1,4,"07-1-1",2,2,1,2,TRUE,TRUE,TRUE,"Ron Garretson"
40700114,-9,7,1,1,4,"07-1-1",2,2,1,2,TRUE,TRUE,TRUE,"Derrick Stafford"
40700115,17,7,1,1,5,"07-1-1",3,2,2,2,FALSE,FALSE,FALSE,"Tony Brothers"
40700115,17,7,1,1,5,"07-1-1",3,2,2,2,FALSE,FALSE,FALSE,"Bob Delaney"
40700115,17,7,1,1,5,"07-1-1",3,2,2,2,FALSE,FALSE,FALSE,"Ken Mauer"
40700116,-23,7,1,1,6,"07-1-1",4,2,3,2,TRUE,FALSE,FALSE,"Jimmy Clark"
40700116,-23,7,1,1,6,"07-1-1",4,2,3,2,TRUE,FALSE,FALSE,"Scott Foster"
40700116,-23,7,1,1,6,"07-1-1",4,2,3,2,TRUE,FALSE,FALSE,"Bennett Salvatore"
40700121,14,7,1,2,1,"07-1-2",1,0,0,0,FALSE,FALSE,FALSE,"JB DeRosa"
40700121,14,7,1,2,1,"07-1-2",1,0,0,0,FALSE,FALSE,FALSE,"Derrick Stafford"
40700121,14,7,1,2,1,"07-1-2",1,0,0,0,FALSE,FALSE,FALSE,"Greg Willard"
40700122,1,7,1,2,2,"07-1-2",2,0,1,0,TRUE,FALSE,FALSE,"Jimmy Clark"
40700122,1,7,1,2,2,"07-1-2",2,0,1,0,TRUE,FALSE,FALSE,"Bob Delaney"
40700122,1,7,1,2,2,"07-1-2",2,0,1,0,TRUE,FALSE,FALSE,"Jason Phillips"
40700123,14,7,1,2,3,"07-1-2",2,1,2,0,TRUE,TRUE,FALSE,"Dan Crawford"
40700123,14,7,1,2,3,"07-1-2",2,1,2,0,TRUE,TRUE,FALSE,"Scott Foster"
40700123,14,7,1,2,3,"07-1-2",2,1,2,0,TRUE,TRUE,FALSE,"Violet Palmer"
40700124,-12,7,1,2,4,"07-1-2",3,1,2,1,TRUE,FALSE,FALSE,"Dick Bavetta"
40700124,-12,7,1,2,4,"07-1-2",3,1,2,1,TRUE,FALSE,FALSE,"Joe Forte"
40700124,-12,7,1,2,4,"07-1-2",3,1,2,1,TRUE,FALSE,FALSE,"Derrick Collins"
40700125,10,7,1,2,5,"07-1-2",4,1,3,1,TRUE,FALSE,FALSE,"Bennett Salvatore"
40700125,10,7,1,2,5,"07-1-2",4,1,3,1,TRUE,FALSE,FALSE,"Tom Washington"
40700125,10,7,1,2,5,"07-1-2",4,1,3,1,TRUE,FALSE,FALSE,"Marc Davis"
40700131,7,7,1,3,1,"07-1-3",1,0,0,0,FALSE,FALSE,FALSE,"Bob Delaney"
40700131,7,7,1,3,1,"07-1-3",1,0,0,0,FALSE,FALSE,FALSE,"Scott Foster"
40700131,7,7,1,3,1,"07-1-3",1,0,0,0,FALSE,FALSE,FALSE,"David Jones"
40700132,30,7,1,3,2,"07-1-3",2,0,1,0,TRUE,FALSE,FALSE,"Dan Crawford"
40700132,30,7,1,3,2,"07-1-3",2,0,1,0,TRUE,FALSE,FALSE,"Rodney Mott"
40700132,30,7,1,3,2,"07-1-3",2,0,1,0,TRUE,FALSE,FALSE,"Mark Wunderlich"
40700133,36,7,1,3,3,"07-1-3",2,1,2,0,TRUE,TRUE,FALSE,"Jimmy Clark"
40700133,36,7,1,3,3,"07-1-3",2,1,2,0,TRUE,TRUE,FALSE,"Sean Corbin"
40700133,36,7,1,3,3,"07-1-3",2,1,2,0,TRUE,TRUE,FALSE,"Eddie Rush"
40700134,-3,7,1,3,4,"07-1-3",3,1,2,1,TRUE,FALSE,FALSE,"Joe Crawford"
40700134,-3,7,1,3,4,"07-1-3",3,1,2,1,TRUE,FALSE,FALSE,"Michael Smith"
40700134,-3,7,1,3,4,"07-1-3",3,1,2,1,TRUE,FALSE,FALSE,"Bill Spooner"
40700135,-1,7,1,3,5,"07-1-3",3,2,3,1,TRUE,TRUE,FALSE,"Mike Callahan"
40700135,-1,7,1,3,5,"07-1-3",3,2,3,1,TRUE,TRUE,FALSE,"James Capers"
40700135,-1,7,1,3,5,"07-1-3",3,2,3,1,TRUE,TRUE,FALSE,"JB DeRosa"
40700136,-17,7,1,3,6,"07-1-3",4,2,3,2,TRUE,FALSE,FALSE,"Steve Javie"
40700136,-17,7,1,3,6,"07-1-3",4,2,3,2,TRUE,FALSE,FALSE,"Ken Mauer"
40700136,-17,7,1,3,6,"07-1-3",4,2,3,2,TRUE,FALSE,FALSE,"Tom Washington"
40700141,14,7,1,4,1,"07-1-4",1,0,0,0,FALSE,FALSE,FALSE,"Joe Crawford"
40700141,14,7,1,4,1,"07-1-4",1,0,0,0,FALSE,FALSE,FALSE,"Ken Mauer"
40700141,14,7,1,4,1,"07-1-4",1,0,0,0,FALSE,FALSE,FALSE,"Marc Davis"
40700142,15,7,1,4,2,"07-1-4",2,0,1,0,TRUE,FALSE,FALSE,"Luis Grillo"
40700142,15,7,1,4,2,"07-1-4",2,0,1,0,TRUE,FALSE,FALSE,"Monty McCutchen"
40700142,15,7,1,4,2,"07-1-4",2,0,1,0,TRUE,FALSE,FALSE,"Bennett Salvatore"
40700143,-18,7,1,4,3,"07-1-4",3,0,2,0,TRUE,FALSE,FALSE,"Dan Crawford"
40700143,-18,7,1,4,3,"07-1-4",3,0,2,0,TRUE,FALSE,FALSE,"Greg Willard"
40700143,-18,7,1,4,3,"07-1-4",3,0,2,0,TRUE,FALSE,FALSE,"Bill Kennedy"
40700144,-6,7,1,4,4,"07-1-4",4,0,3,0,TRUE,FALSE,FALSE,"Dick Bavetta"
40700144,-6,7,1,4,4,"07-1-4",4,0,3,0,TRUE,FALSE,FALSE,"Joe Forte"
40700144,-6,7,1,4,4,"07-1-4",4,0,3,0,TRUE,FALSE,FALSE,"Courtney Kirkland"
40700151,12,7,1,5,1,"07-1-5",1,0,0,0,FALSE,FALSE,FALSE,"Dick Bavetta"
40700151,12,7,1,5,1,"07-1-5",1,0,0,0,FALSE,FALSE,FALSE,"Sean Corbin"
40700151,12,7,1,5,1,"07-1-5",1,0,0,0,FALSE,FALSE,FALSE,"Joe Forte"
40700152,24,7,1,5,2,"07-1-5",2,0,1,0,TRUE,FALSE,FALSE,"Joe Crawford"
40700152,24,7,1,5,2,"07-1-5",2,0,1,0,TRUE,FALSE,FALSE,"Greg Willard"
40700152,24,7,1,5,2,"07-1-5",2,0,1,0,TRUE,FALSE,FALSE,"Courtney Kirkland"
40700153,10,7,1,5,3,"07-1-5",2,1,2,0,TRUE,TRUE,FALSE,"Tony Brothers"
40700153,10,7,1,5,3,"07-1-5",2,1,2,0,TRUE,TRUE,FALSE,"JB DeRosa"
40700153,10,7,1,5,3,"07-1-5",2,1,2,0,TRUE,TRUE,FALSE,"Ron Garretson"
40700154,-13,7,1,5,4,"07-1-5",3,1,2,1,TRUE,FALSE,FALSE,"James Capers"
40700154,-13,7,1,5,4,"07-1-5",3,1,2,1,TRUE,FALSE,FALSE,"Steve Javie"
40700154,-13,7,1,5,4,"07-1-5",3,1,2,1,TRUE,FALSE,FALSE,"Mark Wunderlich"
40700155,5,7,1,5,5,"07-1-5",4,1,3,1,TRUE,FALSE,FALSE,"Dan Crawford"
40700155,5,7,1,5,5,"07-1-5",4,1,3,1,TRUE,FALSE,FALSE,"Scott Foster"
40700155,5,7,1,5,5,"07-1-5",4,1,3,1,TRUE,FALSE,FALSE,"Bill Kennedy"
40700161,2,7,1,6,1,"07-1-6",1,0,0,0,FALSE,FALSE,FALSE,"Tony Brothers"
40700161,2,7,1,6,1,"07-1-6",1,0,0,0,FALSE,FALSE,FALSE,"Mike Callahan"
40700161,2,7,1,6,1,"07-1-6",1,0,0,0,FALSE,FALSE,FALSE,"Bennett Salvatore"
40700162,6,7,1,6,2,"07-1-6",2,0,1,0,TRUE,FALSE,FALSE,"Dick Bavetta"
40700162,6,7,1,6,2,"07-1-6",2,0,1,0,TRUE,FALSE,FALSE,"Ken Mauer"
40700162,6,7,1,6,2,"07-1-6",2,0,1,0,TRUE,FALSE,FALSE,"Leon Wood"
40700163,-16,7,1,6,3,"07-1-6",3,0,2,0,TRUE,FALSE,FALSE,"James Capers"
40700163,-16,7,1,6,3,"07-1-6",3,0,2,0,TRUE,FALSE,FALSE,"Steve Javie"
40700163,-16,7,1,6,3,"07-1-6",3,0,2,0,TRUE,FALSE,FALSE,"Monty McCutchen"
40700164,19,7,1,6,4,"07-1-6",3,1,3,0,TRUE,TRUE,FALSE,"Bob Delaney"
40700164,19,7,1,6,4,"07-1-6",3,1,3,0,TRUE,TRUE,FALSE,"Scott Foster"
40700164,19,7,1,6,4,"07-1-6",3,1,3,0,TRUE,TRUE,FALSE,"David Jones"
40700165,5,7,1,6,5,"07-1-6",4,1,3,1,TRUE,FALSE,FALSE,"Joe Crawford"
40700165,5,7,1,6,5,"07-1-6",4,1,3,1,TRUE,FALSE,FALSE,"Derrick Stafford"
40700165,5,7,1,6,5,"07-1-6",4,1,3,1,TRUE,FALSE,FALSE,"Greg Willard"
40700171,-11,7,1,7,1,"07-1-7",0,1,0,0,FALSE,FALSE,FALSE,"Dan Crawford"
40700171,-11,7,1,7,1,"07-1-7",0,1,0,0,FALSE,FALSE,FALSE,"Ron Garretson"
40700171,-11,7,1,7,1,"07-1-7",0,1,0,0,FALSE,FALSE,FALSE,"Bill Kennedy"
40700172,-6,7,1,7,2,"07-1-7",0,2,0,1,TRUE,FALSE,TRUE,"Tony Brothers"
40700172,-6,7,1,7,2,"07-1-7",0,2,0,1,TRUE,FALSE,TRUE,"Mike Callahan"
40700172,-6,7,1,7,2,"07-1-7",0,2,0,1,TRUE,FALSE,TRUE,"Bennett Salvatore"
40700173,-2,7,1,7,3,"07-1-7",1,2,0,2,TRUE,TRUE,TRUE,"Bob Delaney"
40700173,-2,7,1,7,3,"07-1-7",1,2,0,2,TRUE,TRUE,TRUE,"Tom Washington"
40700173,-2,7,1,7,3,"07-1-7",1,2,0,2,TRUE,TRUE,TRUE,"Leon Wood"
40700174,4,7,1,7,4,"07-1-7",1,3,1,2,TRUE,FALSE,TRUE,"Ken Mauer"
40700174,4,7,1,7,4,"07-1-7",1,3,1,2,TRUE,FALSE,TRUE,"Eddie Rush"
40700174,4,7,1,7,4,"07-1-7",1,3,1,2,TRUE,FALSE,TRUE,"Marc Davis"
40700175,26,7,1,7,5,"07-1-7",2,3,1,3,TRUE,TRUE,TRUE,"Sean Corbin"
40700175,26,7,1,7,5,"07-1-7",2,3,1,3,TRUE,TRUE,TRUE,"Steve Javie"
40700175,26,7,1,7,5,"07-1-7",2,3,1,3,TRUE,TRUE,TRUE,"Mark Wunderlich"
40700176,22,7,1,7,6,"07-1-7",2,4,2,3,TRUE,FALSE,TRUE,"JB DeRosa"
40700176,22,7,1,7,6,"07-1-7",2,4,2,3,TRUE,FALSE,TRUE,"Bill Spooner"
40700176,22,7,1,7,6,"07-1-7",2,4,2,3,TRUE,FALSE,TRUE,"Derrick Stafford"
40700201,4,7,2,0,1,"07-2-0",1,0,0,0,FALSE,FALSE,FALSE,"Scott Foster"
40700201,4,7,2,0,1,"07-2-0",1,0,0,0,FALSE,FALSE,FALSE,"Eddie Rush"
40700201,4,7,2,0,1,"07-2-0",1,0,0,0,FALSE,FALSE,FALSE,"Michael Smith"
40700202,16,7,2,0,2,"07-2-0",2,0,1,0,TRUE,FALSE,FALSE,"Joe Crawford"
40700202,16,7,2,0,2,"07-2-0",2,0,1,0,TRUE,FALSE,FALSE,"Bill Spooner"
40700202,16,7,2,0,2,"07-2-0",2,0,1,0,TRUE,FALSE,FALSE,"Derrick Stafford"
40700203,24,7,2,0,3,"07-2-0",2,1,2,0,TRUE,TRUE,FALSE,"Jimmy Clark"
40700203,24,7,2,0,3,"07-2-0",2,1,2,0,TRUE,TRUE,FALSE,"Bennett Salvatore"
40700203,24,7,2,0,3,"07-2-0",2,1,2,0,TRUE,TRUE,FALSE,"Greg Willard"
40700204,11,7,2,0,4,"07-2-0",2,2,2,1,TRUE,TRUE,FALSE,"Bob Delaney"
40700204,11,7,2,0,4,"07-2-0",2,2,2,1,TRUE,TRUE,FALSE,"Steve Javie"
40700204,11,7,2,0,4,"07-2-0",2,2,2,1,TRUE,TRUE,FALSE,"Mark Wunderlich"
40700205,7,7,2,0,5,"07-2-0",3,2,2,2,FALSE,FALSE,FALSE,"Tony Brothers"
40700205,7,7,2,0,5,"07-2-0",3,2,2,2,FALSE,FALSE,FALSE,"Dan Crawford"
40700205,7,7,2,0,5,"07-2-0",3,2,2,2,FALSE,FALSE,FALSE,"Ron Garretson"
40700206,5,7,2,0,6,"07-2-0",3,3,3,2,TRUE,TRUE,FALSE,"Dick Bavetta"
40700206,5,7,2,0,6,"07-2-0",3,3,3,2,TRUE,TRUE,FALSE,"JB DeRosa"
40700206,5,7,2,0,6,"07-2-0",3,3,3,2,TRUE,TRUE,FALSE,"Joe Forte"
40700207,5,7,2,0,7,"07-2-0",4,3,3,3,FALSE,FALSE,FALSE,"Ken Mauer"
40700207,5,7,2,0,7,"07-2-0",4,3,3,3,FALSE,FALSE,FALSE,"Eddie Rush"
40700207,5,7,2,0,7,"07-2-0",4,3,3,3,FALSE,FALSE,FALSE,"Bennett Salvatore"
40700211,19,7,2,1,1,"07-2-1",1,0,0,0,FALSE,FALSE,FALSE,"Dick Bavetta"
40700211,19,7,2,1,1,"07-2-1",1,0,0,0,FALSE,FALSE,FALSE,"Sean Corbin"
40700211,19,7,2,1,1,"07-2-1",1,0,0,0,FALSE,FALSE,FALSE,"Monty McCutchen"
40700212,7,7,2,1,2,"07-2-1",2,0,1,0,TRUE,FALSE,FALSE,"Joe Forte"
40700212,7,7,2,1,2,"07-2-1",2,0,1,0,TRUE,FALSE,FALSE,"Steve Javie"
40700212,7,7,2,1,2,"07-2-1",2,0,1,0,TRUE,FALSE,FALSE,"Derrick Stafford"
40700213,25,7,2,1,3,"07-2-1",2,1,2,0,TRUE,TRUE,FALSE,"JB DeRosa"
40700213,25,7,2,1,3,"07-2-1",2,1,2,0,TRUE,TRUE,FALSE,"David Jones"
40700213,25,7,2,1,3,"07-2-1",2,1,2,0,TRUE,TRUE,FALSE,"Bennett Salvatore"
40700214,-1,7,2,1,4,"07-2-1",3,1,2,1,TRUE,FALSE,FALSE,"Mike Callahan"
40700214,-1,7,2,1,4,"07-2-1",3,1,2,1,TRUE,FALSE,FALSE,"Joe Crawford"
40700214,-1,7,2,1,4,"07-2-1",3,1,2,1,TRUE,FALSE,FALSE,"Tom Washington"
40700215,5,7,2,1,5,"07-2-1",4,1,3,1,TRUE,FALSE,FALSE,"Scott Foster"
40700215,5,7,2,1,5,"07-2-1",4,1,3,1,TRUE,FALSE,FALSE,"Ken Mauer"
40700215,5,7,2,1,5,"07-2-1",4,1,3,1,TRUE,FALSE,FALSE,"Eddie Rush"
40700221,11,7,2,2,1,"07-2-2",1,0,0,0,FALSE,FALSE,FALSE,"Jimmy Clark"
40700221,11,7,2,2,1,"07-2-2",1,0,0,0,FALSE,FALSE,FALSE,"Joe Crawford"
40700221,11,7,2,2,1,"07-2-2",1,0,0,0,FALSE,FALSE,FALSE,"Ron Garretson"
40700222,10,7,2,2,2,"07-2-2",2,0,1,0,TRUE,FALSE,FALSE,"Tony Brothers"
40700222,10,7,2,2,2,"07-2-2",2,0,1,0,TRUE,FALSE,FALSE,"Dan Crawford"
40700222,10,7,2,2,2,"07-2-2",2,0,1,0,TRUE,FALSE,FALSE,"Greg Willard"
40700223,5,7,2,2,3,"07-2-2",2,1,2,0,TRUE,TRUE,FALSE,"Dick Bavetta"
40700223,5,7,2,2,3,"07-2-2",2,1,2,0,TRUE,TRUE,FALSE,"Ken Mauer"
40700223,5,7,2,2,3,"07-2-2",2,1,2,0,TRUE,TRUE,FALSE,"Monty McCutchen"
40700224,8,7,2,2,4,"07-2-2",2,2,2,1,TRUE,TRUE,FALSE,"Sean Corbin"
40700224,8,7,2,2,4,"07-2-2",2,2,2,1,TRUE,TRUE,FALSE,"JB DeRosa"
40700224,8,7,2,2,4,"07-2-2",2,2,2,1,TRUE,TRUE,FALSE,"Eddie Rush"
40700225,7,7,2,2,5,"07-2-2",3,2,2,2,FALSE,FALSE,FALSE,"Bob Delaney"
40700225,7,7,2,2,5,"07-2-2",3,2,2,2,FALSE,FALSE,FALSE,"Steve Javie"
40700225,7,7,2,2,5,"07-2-2",3,2,2,2,FALSE,FALSE,FALSE,"Tom Washington"
40700226,-3,7,2,2,6,"07-2-2",4,2,3,2,TRUE,FALSE,FALSE,"James Capers"
40700226,-3,7,2,2,6,"07-2-2",4,2,3,2,TRUE,FALSE,FALSE,"Joe Crawford"
40700226,-3,7,2,2,6,"07-2-2",4,2,3,2,TRUE,FALSE,FALSE,"Scott Foster"
40700231,19,7,2,3,1,"07-2-3",1,0,0,0,FALSE,FALSE,FALSE,"Mike Callahan"
40700231,19,7,2,3,1,"07-2-3",1,0,0,0,FALSE,FALSE,FALSE,"Eddie Rush"
40700231,19,7,2,3,1,"07-2-3",1,0,0,0,FALSE,FALSE,FALSE,"Marc Davis"
40700232,18,7,2,3,2,"07-2-3",2,0,1,0,TRUE,FALSE,FALSE,"Dick Bavetta"
40700232,18,7,2,3,2,"07-2-3",2,0,1,0,TRUE,FALSE,FALSE,"Tom Washington"
40700232,18,7,2,3,2,"07-2-3",2,0,1,0,TRUE,FALSE,FALSE,"Mark Wunderlich"
40700233,11,7,2,3,3,"07-2-3",2,1,2,0,TRUE,TRUE,FALSE,"Bob Delaney"
40700233,11,7,2,3,3,"07-2-3",2,1,2,0,TRUE,TRUE,FALSE,"Steve Javie"
40700233,11,7,2,3,3,"07-2-3",2,1,2,0,TRUE,TRUE,FALSE,"Bill Kennedy"
40700234,20,7,2,3,4,"07-2-3",2,2,2,1,TRUE,TRUE,FALSE,"James Capers"
40700234,20,7,2,3,4,"07-2-3",2,2,2,1,TRUE,TRUE,FALSE,"Dan Crawford"
40700234,20,7,2,3,4,"07-2-3",2,2,2,1,TRUE,TRUE,FALSE,"Ron Garretson"
40700235,22,7,2,3,5,"07-2-3",3,2,2,2,FALSE,FALSE,FALSE,"Joe Crawford"
40700235,22,7,2,3,5,"07-2-3",3,2,2,2,FALSE,FALSE,FALSE,"JB DeRosa"
40700235,22,7,2,3,5,"07-2-3",3,2,2,2,FALSE,FALSE,FALSE,"Joe Forte"
40700236,19,7,2,3,6,"07-2-3",3,3,3,2,TRUE,TRUE,FALSE,"Ken Mauer"
40700236,19,7,2,3,6,"07-2-3",3,3,3,2,TRUE,TRUE,FALSE,"Monty McCutchen"
40700236,19,7,2,3,6,"07-2-3",3,3,3,2,TRUE,TRUE,FALSE,"Bennett Salvatore"
40700237,-9,7,2,3,7,"07-2-3",3,4,3,3,FALSE,FALSE,FALSE,"Dick Bavetta"
40700237,-9,7,2,3,7,"07-2-3",3,4,3,3,FALSE,FALSE,FALSE,"Scott Foster"
40700237,-9,7,2,3,7,"07-2-3",3,4,3,3,FALSE,FALSE,FALSE,"Steve Javie"
40700301,9,7,3,0,1,"07-3-0",1,0,0,0,FALSE,FALSE,FALSE,"Joe Crawford"
40700301,9,7,3,0,1,"07-3-0",1,0,0,0,FALSE,FALSE,FALSE,"Greg Willard"
40700301,9,7,3,0,1,"07-3-0",1,0,0,0,FALSE,FALSE,FALSE,"Mark Wunderlich"
40700302,-6,7,3,0,2,"07-3-0",1,1,1,0,TRUE,TRUE,FALSE,"Sean Corbin"
40700302,-6,7,3,0,2,"07-3-0",1,1,1,0,TRUE,TRUE,FALSE,"Steve Javie"
40700302,-6,7,3,0,2,"07-3-0",1,1,1,0,TRUE,TRUE,FALSE,"Tom Washington"
40700303,-14,7,3,0,3,"07-3-0",2,1,1,1,FALSE,FALSE,FALSE,"Dick Bavetta"
40700303,-14,7,3,0,3,"07-3-0",2,1,1,1,FALSE,FALSE,FALSE,"Ron Garretson"
40700303,-14,7,3,0,3,"07-3-0",2,1,1,1,FALSE,FALSE,FALSE,"Monty McCutchen"
40700304,19,7,3,0,4,"07-3-0",2,2,2,1,TRUE,TRUE,FALSE,"Dan Crawford"
40700304,19,7,3,0,4,"07-3-0",2,2,2,1,TRUE,TRUE,FALSE,"Bob Delaney"
40700304,19,7,3,0,4,"07-3-0",2,2,2,1,TRUE,TRUE,FALSE,"Scott Foster"
40700305,4,7,3,0,5,"07-3-0",3,2,2,2,FALSE,FALSE,FALSE,"Mike Callahan"
40700305,4,7,3,0,5,"07-3-0",3,2,2,2,FALSE,FALSE,FALSE,"Ken Mauer"
40700305,4,7,3,0,5,"07-3-0",3,2,2,2,FALSE,FALSE,FALSE,"Eddie Rush"
40700306,-8,7,3,0,6,"07-3-0",4,2,3,2,TRUE,FALSE,FALSE,"Tony Brothers"
40700306,-8,7,3,0,6,"07-3-0",4,2,3,2,TRUE,FALSE,FALSE,"JB DeRosa"
40700306,-8,7,3,0,6,"07-3-0",4,2,3,2,TRUE,FALSE,FALSE,"Bennett Salvatore"
40700311,4,7,3,1,1,"07-3-1",1,0,0,0,FALSE,FALSE,FALSE,"Jimmy Clark"
40700311,4,7,3,1,1,"07-3-1",1,0,0,0,FALSE,FALSE,FALSE,"Dan Crawford"
40700311,4,7,3,1,1,"07-3-1",1,0,0,0,FALSE,FALSE,FALSE,"Joe Crawford"
40700312,30,7,3,1,2,"07-3-1",2,0,1,0,TRUE,FALSE,FALSE,"Tony Brothers"
40700312,30,7,3,1,2,"07-3-1",2,0,1,0,TRUE,FALSE,FALSE,"Ken Mauer"
40700312,30,7,3,1,2,"07-3-1",2,0,1,0,TRUE,FALSE,FALSE,"Bennett Salvatore"
40700313,19,7,3,1,3,"07-3-1",2,1,2,0,TRUE,TRUE,FALSE,"Mike Callahan"
40700313,19,7,3,1,3,"07-3-1",2,1,2,0,TRUE,TRUE,FALSE,"JB DeRosa"
40700313,19,7,3,1,3,"07-3-1",2,1,2,0,TRUE,TRUE,FALSE,"Eddie Rush"
40700314,-2,7,3,1,4,"07-3-1",3,1,2,1,TRUE,FALSE,FALSE,"Joe Crawford"
40700314,-2,7,3,1,4,"07-3-1",3,1,2,1,TRUE,FALSE,FALSE,"Joe Forte"
40700314,-2,7,3,1,4,"07-3-1",3,1,2,1,TRUE,FALSE,FALSE,"Mark Wunderlich"
40700315,8,7,3,1,5,"07-3-1",4,1,3,1,TRUE,FALSE,FALSE,"Steve Javie"
40700315,8,7,3,1,5,"07-3-1",4,1,3,1,TRUE,FALSE,FALSE,"Monty McCutchen"
40700315,8,7,3,1,5,"07-3-1",4,1,3,1,TRUE,FALSE,FALSE,"Tom Washington"
40700401,10,7,4,0,1,"07-4-0",1,0,0,0,FALSE,FALSE,FALSE,"Dick Bavetta"
40700401,10,7,4,0,1,"07-4-0",1,0,0,0,FALSE,FALSE,FALSE,"Scott Foster"
40700401,10,7,4,0,1,"07-4-0",1,0,0,0,FALSE,FALSE,FALSE,"Eddie Rush"
40700402,6,7,4,0,2,"07-4-0",2,0,1,0,TRUE,FALSE,FALSE,"Dan Crawford"
40700402,6,7,4,0,2,"07-4-0",2,0,1,0,TRUE,FALSE,FALSE,"Bob Delaney"
40700402,6,7,4,0,2,"07-4-0",2,0,1,0,TRUE,FALSE,FALSE,"Ken Mauer"
40700403,6,7,4,0,3,"07-4-0",2,1,2,0,TRUE,TRUE,FALSE,"Joe Crawford"
40700403,6,7,4,0,3,"07-4-0",2,1,2,0,TRUE,TRUE,FALSE,"Bennett Salvatore"
40700403,6,7,4,0,3,"07-4-0",2,1,2,0,TRUE,TRUE,FALSE,"Mark Wunderlich"
40700404,-6,7,4,0,4,"07-4-0",3,1,2,1,TRUE,FALSE,FALSE,"JB DeRosa"
40700404,-6,7,4,0,4,"07-4-0",3,1,2,1,TRUE,FALSE,FALSE,"Steve Javie"
40700404,-6,7,4,0,4,"07-4-0",3,1,2,1,TRUE,FALSE,FALSE,"Tom Washington"
40700405,5,7,4,0,5,"07-4-0",4,1,3,1,TRUE,FALSE,FALSE,"Dick Bavetta"
40700405,5,7,4,0,5,"07-4-0",4,1,3,1,TRUE,FALSE,FALSE,"Scott Foster"
40700405,5,7,4,0,5,"07-4-0",4,1,3,1,TRUE,FALSE,FALSE,"Ken Mauer"
40700406,39,7,4,0,6,"07-4-0",4,2,4,1,TRUE,TRUE,FALSE,"Joe Crawford"
